,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,1.0,0.8826160953609012,0.5756199699784404,0.2026352761752401,0.004065859541921416,0.27127485614980684,-0.44682189254591975,-0.6787616161426168,-0.7757175253208567,0.23049653281272456,-0.5859241957643601,-0.786513293343263,-0.8428391331841089,0.26899901602051834,-0.3899709731178666,-0.6211439635015961,-0.7197148790399817,0.3545550203493382,-0.04566209035491847,-0.24320102991153247,-0.37888557748940854
1,0.8826160953609012,1.0,0.8576554114042332,0.564611682392203,0.38062332024557927,0.47590396877811836,-0.1834554383210622,-0.44583036244354446,-0.5710208209617335,0.18258080049028885,-0.608480049041799,-0.7981829150444599,-0.8538998078139758,0.04512502709741572,-0.5942175024220191,-0.7838641184114546,-0.8531725964564784,0.058126285552693,-0.3481987709278737,-0.5299874087453068,-0.6452720122526275
2,0.5756199699784404,0.8576554114042332,1.0,0.882385361189152,0.7509036605649698,0.6607498196650545,0.19907579459702218,-0.06133225765574512,-0.2033563777045686,0.1485687899944077,-0.4700878484171784,-0.6302311141205222,-0.6830435675647142,-0.1716883044766316,-0.6746412352219932,-0.7943312867339462,-0.8239195391005368,-0.25484174173932944,-0.5951572850861355,-0.7307140700181053,-0.8047480485252836
3,0.2026352761752401,0.564611682392203,0.882385361189152,1.0,0.9593831601402315,0.6505728718280475,0.49059392955089953,0.2936438348867202,0.16549805920487054,0.03197649782012276,-0.2981111506431104,-0.39002900555198816,-0.42592064977026295,-0.3820327684080682,-0.6671701884507231,-0.6951838291988776,-0.6789514257389776,-0.5240169712291569,-0.7464919177472086,-0.8157070925258867,-0.8383574042816104
4,0.004065859541921416,0.38062332024557927,0.7509036605649698,0.9593831601402315,1.0,0.5501984100458323,0.5697482108456959,0.4354916951582008,0.330760615095621,-0.08284916463301535,-0.23187057088615842,-0.2681246306952534,-0.2863061588646102,-0.5034502318495503,-0.6552241702266495,-0.626705313331395,-0.58319425523372,-0.6539493547769849,-0.8023720408401949,-0.8310122702338208,-0.8242008960292031
5,0.27127485614980684,0.47590396877811836,0.6607498196650545,0.6505728718280475,0.5501984100458323,1.0,0.6338806402077207,0.34330735114941385,0.18234950097049885,0.7236068752656406,0.23572112679699608,-0.031442333692349694,-0.14462042997670888,0.30534219839095145,-0.06168085267586942,-0.22345518600071845,-0.2898617865396838,0.06113050156152198,-0.18239171785127425,-0.30298216511787707,-0.3641529698345649
6,-0.44682189254591975,-0.1834554383210622,0.19907579459702218,0.49059392955089953,0.5697482108456959,0.6338806402077207,1.0,0.9223619313895265,0.8330302226187369,0.3321252221478208,0.5819840300061896,0.5179037032423625,0.4600894451621004,-0.10099222673765679,0.06794843424427041,0.12349510011934497,0.15714545148407286,-0.37508833084148946,-0.3249436108782846,-0.2869378854443744,-0.23365079801600822
7,-0.6787616161426168,-0.44583036244354446,-0.06133225765574512,0.2936438348867202,0.4354916951582008,0.34330735114941385,0.9223619313895265,1.0,0.9732044375586726,0.10276953124604479,0.6164160370087068,0.666622485480198,0.6506321963057907,-0.2480716310796582,0.11761986494413816,0.25962713680383925,0.33348793282072076,-0.48275286294096337,-0.3169850359462468,-0.21798951073683145,-0.12447894403586411
8,-0.7757175253208567,-0.5710208209617335,-0.2033563777045686,0.16549805920487054,0.330760615095621,0.18234950097049885,0.8330302226187369,0.9732044375586726,1.0,-0.004722306454519007,0.6191230049824573,0.7255816477303537,0.7339023038458199,-0.296088628552027,0.15755722971777306,0.33730438563358317,0.4284220891102756,-0.5032378313093456,-0.281859993039789,-0.15521931036882758,-0.04466937117951327
9,0.23049653281272456,0.18258080049028885,0.1485687899944077,0.03197649782012276,-0.08284916463301535,0.7236068752656406,0.3321252221478208,0.10276953124604479,-0.004722306454519007,1.0,0.5364566151908428,0.22644102914123262,0.09646553232720545,0.8409487060185925,0.5250037486476916,0.2883144025148531,0.16205537051214772,0.6371356854840299,0.4752885524426153,0.3470295594112431,0.2630292751346006
10,-0.5859241957643601,-0.608480049041799,-0.4700878484171784,-0.2981111506431104,-0.23187057088615842,0.23572112679699608,0.5819840300061896,0.6164160370087068,0.6191230049824573,0.5364566151908428,1.0,0.920068667016877,0.8483992400801692,0.4298707951736738,0.808805490818435,0.8286154605403812,0.8051416834688788,0.2214280873506756,0.44105084258765986,0.5130035010913564,0.5673518353500854
11,-0.786513293343263,-0.7981829150444599,-0.6302311141205222,-0.39002900555198816,-0.2681246306952534,-0.031442333692349694,0.5179037032423625,0.666622485480198,0.7255816477303537,0.22644102914123262,0.920068667016877,1.0,0.980291935747467,0.1681935467451907,0.7234757166100036,0.8586007551100141,0.8949839422821116,0.006943177614493054,0.3236894874796303,0.46032695819066527,0.561363342479134
12,-0.8428391331841089,-0.8538998078139758,-0.6830435675647142,-0.42592064977026295,-0.2863061588646102,-0.14462042997670888,0.4600894451621004,0.6506321963057907,0.7339023038458199,0.09646553232720545,0.8483992400801692,0.980291935747467,1.0,0.06590859211326092,0.6672342423313035,0.8408439949158872,0.9029835988017646,-0.0689629920815737,0.2765168194853437,0.4338142661455267,0.5495210846653718
13,0.26899901602051834,0.04512502709741572,-0.1716883044766316,-0.3820327684080682,-0.5034502318495503,0.30534219839095145,-0.10099222673765679,-0.2480716310796582,-0.296088628552027,0.8409487060185925,0.4298707951736738,0.1681935467451907,0.06590859211326092,1.0,0.700046053260626,0.4444176009472674,0.29832742902399007,0.9317800998114346,0.817620136131654,0.687599160313326,0.5844964125259979
14,-0.3899709731178666,-0.5942175024220191,-0.6746412352219932,-0.6671701884507231,-0.6552241702266495,-0.06168085267586942,0.06794843424427041,0.11761986494413816,0.15755722971777306,0.5250037486476916,0.808805490818435,0.7234757166100036,0.6672342423313035,0.700046053260626,1.0,0.9338601160346881,0.8561635880631651,0.6265487375940595,0.8504109718936002,0.8925813056251413,0.9013552399148775
15,-0.6211439635015961,-0.7838641184114546,-0.7943312867339462,-0.6951838291988776,-0.626705313331395,-0.22345518600071845,0.12349510011934497,0.25962713680383925,0.33730438563358317,0.2883144025148531,0.8286154605403812,0.8586007551100141,0.8408439949158872,0.4444176009472674,0.9338601160346881,1.0,0.9774336097174686,0.37774421303844147,0.7004481750535749,0.8142412037789832,0.8792699154273175
16,-0.7197148790399817,-0.8531725964564784,-0.8239195391005368,-0.6789514257389776,-0.58319425523372,-0.2898617865396838,0.15714545148407286,0.33348793282072076,0.4284220891102756,0.16205537051214772,0.8051416834688788,0.8949839422821116,0.9029835988017646,0.29832742902399007,0.8561635880631651,0.9774336097174686,1.0,0.23434791744384736,0.5896726996614977,0.7320505085979513,0.8224982165023441
17,0.3545550203493382,0.058126285552693,-0.25484174173932944,-0.5240169712291569,-0.6539493547769849,0.06113050156152198,-0.37508833084148946,-0.48275286294096337,-0.5032378313093456,0.6371356854840299,0.2214280873506756,0.006943177614493054,-0.0689629920815737,0.9317800998114346,0.6265487375940595,0.37774421303844147,0.23434791744384736,1.0,0.8792258649452596,0.7446030418131843,0.6295637352463018
18,-0.04566209035491847,-0.3481987709278737,-0.5951572850861355,-0.7464919177472086,-0.8023720408401949,-0.18239171785127425,-0.3249436108782846,-0.3169850359462468,-0.281859993039789,0.4752885524426153,0.44105084258765986,0.3236894874796303,0.2765168194853437,0.817620136131654,0.8504109718936002,0.7004481750535749,0.5896726996614977,0.8792258649452596,1.0,0.9641052109421334,0.9040255476029572
19,-0.24320102991153247,-0.5299874087453068,-0.7307140700181053,-0.8157070925258867,-0.8310122702338208,-0.30298216511787707,-0.2869378854443744,-0.21798951073683145,-0.15521931036882758,0.3470295594112431,0.5130035010913564,0.46032695819066527,0.4338142661455267,0.687599160313326,0.8925813056251413,0.8142412037789832,0.7320505085979513,0.7446030418131843,0.9641052109421334,1.0,0.9801353875106061
20,-0.37888557748940854,-0.6452720122526275,-0.8047480485252836,-0.8383574042816104,-0.8242008960292031,-0.3641529698345649,-0.23365079801600822,-0.12447894403586411,-0.04466937117951327,0.2630292751346006,0.5673518353500854,0.561363342479134,0.5495210846653718,0.5844964125259979,0.9013552399148775,0.8792699154273175,0.8224982165023441,0.6295637352463018,0.9040255476029572,0.9801353875106061,1.0
